UP,lb,lb1,lb2,glucose,glucose1,glucose2,glycerolaa,glycerolaa1,glycerolaa2,acetate,acetate1,acetate2,fumarate,fumarate1,fumarate2,glucosamine,glucosamine1,glucosamine2,glycerol,glycerol1,glycerol2,pyruvate,pyruvate1,pyruvate2,chemostatµ05,chemostatµ051,chemostatµ052,chemostatµ035,chemostatµ0351,chemostatµ0352,chemostatµ020,chemostatµ0201,chemostatµ0202,chemostatµ012,chemostatµ0121,chemostatµ0122,stationary1day,stationary1day1,stationary1day2,stationary3days,stationary3days1,stationary3days2,glucose3,glucose4,glucose5,50mmnacl,50mmnacl1,50mmnacl2,42c,42c1,42c2,ph6,ph61,ph62,xylose,xylose1,xylose2,mannose,mannose1,mannose2,galactose,galactose1,galactose2,succinate,succinate1,succinate2,fructose,fructose1,fructose2
P0ADY7,0.00011494410154100378,0.00010590600013664078,0.00013865076008635617,5.8374094272883744e-05,6.764588357196754e-05,5.840961865568695e-05,7.311287618031132e-05,6.950412959791601e-05,9.016280369305514e-05,2.8365955387930223e-05,3.497617192889064e-05,3.613371256032252e-05,3.796202595730655e-05,4.512331030327271e-05,4.7532249143481147e-05,5.40164134152933e-05,6.022360729892569e-05,5.4269313636459914e-05,4.8099136140280894e-05,5.721153048685682e-05,5.884014125472813e-05,3.297939894801293e-05,5.5331967409850154e-05,4.293788546360119e-05,6.553021250265713e-05,6.864168053291067e-05,5.547283734319982e-05,4.312821266425632e-05,4.0834490125455245e-05,4.2246283319419834e-05,3.6548505240676814e-05,4.153140862353564e-05,4.4329541771143486e-05,7.555456734780865e-05,7.822855766967273e-05,4.305391746471954e-05,5.763630208814738e-05,6.232183010224401e-05,4.376893626495805e-05,7.418646680966171e-05,6.546375208042958e-05,6.42135949636982e-05,0.00017677533878902347,0.0001743809016200603,0.00015800268672967497,6.97920529041263e-05,0.00011818738244794675,0.00010784343276699163,0.0001587620199922411,0.00015219697861584895,0.00019654680039358805,0.0001321546410043015,0.00016246042683375637,0.00014618707550823702,6.69011483129378e-05,5.631023714601699e-05,6.29800764182385e-05,4.909153695653056e-05,5.199643491767824e-05,3.9217140013131766e-05,3.968190587770723e-05,3.096550768933771e-05,4.1777965420778216e-05,4.8849651861109835e-05,5.141256145064625e-05,5.9991303059031736e-05,6.242602163515141e-05,7.842788051749763e-05,7.550923524480412e-05
P60624,0.00011315338426670665,0.00014780322731481986,0.000145679178021144,8.646932206429193e-05,8.788503226581157e-05,9.223034347651362e-05,0.0001131454289024112,0.00011196056267412406,0.00010216347580152423,3.798431136409596e-05,4.011938793116694e-05,4.447633715320913e-05,6.295473779356789e-05,6.080537687679705e-05,6.0420416421503793e-05,6.010830530017406e-05,6.542515685298769e-05,6.534844681640837e-05,6.799788090098048e-05,7.034284777174511e-05,6.829919033143974e-05,5.6829301936097355e-05,5.116449052179433e-05,5.696662586173132e-05,5.6207823998501856e-05,5.6005718343522195e-05,5.595890157818148e-05,4.143464146456437e-05,3.910871494599198e-05,4.003958667082166e-05,3.6360226337873734e-05,3.3199501827049653e-05,3.727348007749792e-05,6.1027138381605806e-05,5.760042920245976e-05,3.094225897143619e-05,6.218997712277557e-05,5.575146096815497e-05,6.181607003295309e-05,8.651396969023084e-05,9.170126375852894e-05,8.188626360013385e-05,0.00030341946885953765,0.00026364034921140783,0.0002775973677427717,0.0002400803747300627,0.00021801802588216707,0.00021393743715253114,0.0002323901874125376,0.0002853476062554445,0.00024115081828918352,0.0002283715790645121,0.00022159647944345443,0.00023531425304449544,7.498650190694437e-05,7.736748948093498e-05,8.471707841617413e-05,6.322617580871201e-05,6.076026877431259e-05,6.03477697512487e-05,4.856325206071353e-05,4.8544538931970355e-05,4.638955335167285e-05,6.89581228759661e-05,6.361725742818131e-05,6.63432132253667e-05,8.157304393881592e-05,7.864351360851071e-05,8.322338163087748e-05
P0ACF4,0.00011253160553905126,7.831912135465078e-05,9.345066203528401e-05,7.467076294614638e-05,7.131456403110946e-05,7.393699282133447e-05,9.143484901244194e-05,0.00013382045621285684,0.00010067998772202176,7.98754631812863e-05,6.333276886694793e-05,5.400839463387105e-05,8.354726748862065e-05,8.308774242127505e-05,5.499505930015299e-05,9.14162890827129e-05,0.00010598130317023077,6.699557204410243e-05,8.417307613281387e-05,6.586190545329139e-05,7.259422722225664e-05,8.7568812310003e-05,8.321461286770069e-05,6.634709630405858e-05,7.25486982188533e-05,7.300796434700064e-05,8.605422444672148e-05,0.00010907136992466099,0.00010389602202275186,7.940624049688242e-05,0.00010908395617704745,0.00010362639292273855,0.00010048702085506038,0.00018139491533863316,0.00016149454933368098,9.141981110212305e-05,9.3968879130836e-05,8.518999750290113e-05,0.00010041582756192755,6.291844911218042e-05,8.655150151349876e-05,8.30745825469653e-05,0.00011073204694401471,0.0002189882529801031,0.00014037497231776297,0.00021542808971164757,0.00012627173840164244,0.00017559631761519527,0.00010567035611027989,9.43257842043157e-05,9.093237613034307e-05,0.00015870093005700462,8.91157827557593e-05,0.00010459449203362934,6.506339090711264e-05,5.2057970593516406e-05,6.195686971731619e-05,8.109100426732086e-05,7.36845775705687e-05,0.0001063303021022657,5.748674194795755e-05,4.55608563789035e-05,7.631813107250239e-05,6.280906798846002e-05,7.065382480974709e-05,6.169205950530646e-05,4.582897003007811e-05,4.412639371320181e-05,4.339378767879084e-05
P0A9Y6,0.00011236663953935123,0.00013668370279172002,0.00013836876317090442,0.00010348531463722253,0.00010371876003480213,0.00010680931032164578,0.0001419096106216737,0.00013306094912176637,0.00012161214690315914,8.37426684857065e-05,8.521451535115968e-05,9.646680059875654e-05,9.949915842340472e-05,0.0001226137308505776,0.0001099775277314035,0.00011177383010039125,0.00011707000412422456,0.00013745483809893293,9.895696919141559e-05,0.00010197024648769354,0.00010389763411790212,9.515883078942982e-05,7.696240077407215e-05,7.697342995234448e-05,9.484048466743574e-05,9.369535833365694e-05,0.00010473032167429746,8.214394473774664e-05,8.616124052753092e-05,8.91136977527564e-05,8.37996630838668e-05,7.482713197676894e-05,8.046606416610255e-05,0.00013106822112794514,0.00012960920708566476,7.59338633903179e-05,0.0001269281872617221,0.0001290799790484433,0.00010791376303433413,0.0001110162424359971,0.0001153974226964804,9.837402757230878e-05,0.0003959508043175721,0.00032499309729826784,0.000315152213304572,0.00033767461461781616,0.00033597434787438463,0.00034676076195066754,0.0002095051444164484,0.00023788893592321364,0.00021387191807074613,0.0003711493730678131,0.0003798283819228099,0.00040735034832432507,9.706866925736295e-05,0.00011037925691587636,0.0001087835511494433,0.00010751496211485393,0.00010606477428122154,9.791928496465815e-05,7.585136899584147e-05,9.17217060390597e-05,7.282333592070844e-05,0.00010462349952516775,8.759139870174756e-05,0.00010457190622080604,0.00010509358243891878,0.0001075677308467904,0.00010710025158111979
P0AE08,9.54276998251233e-05,8.603132845138297e-05,9.088391355762837e-05,0.00010316203476891038,0.00010059563208271143,0.00010503897582345692,9.295939665102256e-05,9.531809278873942e-05,8.418774468421945e-05,0.00010911477945249936,0.0001283508977759033,0.0001231997026853525,0.00011301964203875819,0.00010301602827271332,0.00011870082577876262,0.00014294965577551426,0.00013891795325351644,0.00015122224001621853,0.00010830739378018463,0.0001053646774779622,0.00011407353534484365,0.00011858316206035327,0.00010051696189833614,0.00010975925827408744,9.871095080964165e-05,9.630022741377109e-05,9.686459052749419e-05,0.00010683452969761327,0.00010675243634502696,0.00010457666353340606,0.00012951762319821856,0.0001122216519577019,0.00011282414159255259,0.00018979544995211973,0.00018148253633938052,9.36602684812827e-05,3.1748050008324076e-05,3.268148953103852e-05,3.542130374051224e-05,2.8667563335256493e-05,2.799947559433049e-05,3.687105741955654e-05,0.00030408470303116625,0.0002827301785627791,0.0002904947547563123,0.0003862348802585912,0.00026362268072056003,0.00036958361152597427,0.00044029183797816097,0.0004145764013548817,0.00042683248401807457,0.00037866382145543905,0.0003433469586432558,0.0003879001529307025,0.00012123824396607104,0.00011898587601597214,0.00011396190472378369,0.00011270614324680263,0.00011449407969295843,0.00010888625394127257,9.770618120771442e-05,0.00010182783024346736,9.08676825916574e-05,9.826358867076271e-05,9.878048336715961e-05,9.787651997269536e-05,0.00010797753105521272,0.00010892074378308081,0.0001177892380461178
P06996,9.192689667973644e-05,8.623648049656856e-05,8.56011531960714e-05,5.930099744161085e-05,5.5593591028621024e-05,6.293221229691644e-05,2.8950850831997266e-05,2.8874014981309245e-05,2.643196978852117e-05,7.929895679114304e-05,0.00010949666807505952,9.155488399071156e-05,6.18279493939714e-05,5.325600837814621e-05,6.743390664823924e-05,2.8880832220733724e-05,3.0988781049703296e-05,3.1181922509838395e-05,5.43703207293512e-05,5.110492799886046e-05,4.9303672201633486e-05,9.45445165315318e-05,7.163304507957218e-05,8.54625209101063e-05,2.4552446845235077e-05,2.2923874102459312e-05,2.9874590813150606e-05,2.9381044000808617e-05,2.9215109125172258e-05,2.9197933683529297e-05,4.6744892750604106e-05,4.1936631226494414e-05,4.4239148390590276e-05,0.0001173061655308259,0.00011933033890363042,5.9469127453985174e-05,0.00011121278431430909,0.00012739085682836738,0.0001322863983802914,0.00011265964031673355,0.0001287673979531497,0.00012950930498599803,0.0001682991891452382,0.0001560207281081114,0.00016481784530910442,0.0002450838211145293,0.0002097883710788747,0.0002129323979969143,0.00023781927901656165,0.00024996753655520806,0.00024110526923715512,0.00038170050240211634,0.0003582896442169622,0.00036345437459167466,5.5451063194728565e-05,6.11249370024638e-05,5.888519949111197e-05,5.101995218619491e-05,4.474946374939719e-05,4.7684168915887685e-05,6.160378227534215e-05,8.065606997325785e-05,7.221287032009372e-05,3.74498006938733e-05,5.186202488083213e-05,5.622822662755903e-05,5.069762268349334e-05,4.618759068206569e-05,5.5854505301332444e-05
P0A6M8,8.990041105285171e-05,0.0001098992623785627,0.00010114610202928272,6.917965955121321e-05,6.806372577453685e-05,6.883677187583119e-05,7.94716559539455e-05,8.151463376171363e-05,7.650549862534385e-05,4.68872672913959e-05,4.2870770976037774e-05,4.652001158164353e-05,5.710558173028195e-05,5.694557821363412e-05,5.959794492017055e-05,6.120165650563796e-05,5.968527188511271e-05,5.9773919423482334e-05,5.924744538156284e-05,6.0217077423925116e-05,5.889260165944661e-05,6.490185152812237e-05,5.622092324050927e-05,5.737246004055497e-05,4.574183055968773e-05,4.576162047267194e-05,4.914101428083458e-05,4.165945472626931e-05,4.337284623663271e-05,4.0236810206935e-05,4.0042789961265795e-05,3.664459884114678e-05,3.7159833960948064e-05,6.550465067643526e-05,6.233678021202149e-05,3.397322166408438e-05,6.933487834658489e-05,6.674489671771378e-05,6.329137375251879e-05,6.188127472640138e-05,6.302452012170558e-05,6.208317514197264e-05,0.0002109899960638323,0.00020470571985623401,0.00020255393005518926,0.0001237881330460779,0.000148679464594823,0.00014796900690318155,0.0001831955399401611,0.00016076165152999886,0.00017674056869136442,0.00014951564953038805,0.00014957511950528,0.00015620637170047583,6.280073533043173e-05,6.245994447079455e-05,6.60488150519276e-05,5.087324739950934e-05,5.1924205742591996e-05,5.349359354245878e-05,4.6468758376579495e-05,4.659644026109385e-05,4.493861146293704e-05,6.685511781552223e-05,6.289168453610685e-05,6.343592922344278e-05,6.450295104992577e-05,6.199886924675274e-05,6.525970472170372e-05
P0A7R5,8.902988688508405e-05,0.00012109051094260322,0.00012654129846370596,6.904401982525085e-05,7.225284128038185e-05,7.018640474667966e-05,8.957690704290507e-05,8.850802826650371e-05,8.420356377327712e-05,3.328198347768568e-05,3.602426296315352e-05,3.522148340865098e-05,4.518365195773279e-05,4.819490299065736e-05,4.552921031867074e-05,4.676097699772138e-05,5.077176268150709e-05,5.0334755159290416e-05,5.102598545287402e-05,5.391813652837522e-05,5.65300071283349e-05,4.541337396112135e-05,4.231551459052074e-05,4.531675789053671e-05,2.871247522866756e-05,2.9718559174035023e-05,3.0340875362857355e-05,2.3472829541468237e-05,2.2038671353676124e-05,2.3709160606399795e-05,2.0318004055724107e-05,1.9916211562093704e-05,2.296638594746564e-05,3.656781412617276e-05,3.378353946757865e-05,2.0272649765180234e-05,8.781051581745113e-05,9.012909059367037e-05,8.254578941654205e-05,9.251303731875932e-05,9.7862884994346e-05,8.287296698660617e-05,0.00023464466647728463,0.00020309117436102467,0.00020036358816912645,0.00017734084923787092,0.0001582023044758009,0.00016187654793880057,0.00018629776928351155,0.0002107725726374049,0.00017535711844056205,0.00016923751020534762,0.00017411198219031976,0.0001881338066013356,5.954833655267887e-05,6.223962422479222e-05,6.490057788028067e-05,4.5175827180582806e-05,4.51012647596056e-05,4.315615380647935e-05,3.489717818240452e-05,3.6399648951154954e-05,2.846568832014188e-05,5.042239039815647e-05,4.1082275928057845e-05,4.8363906713342596e-05,5.34456348629059e-05,5.663644850149533e-05,5.669646019993428e-05
P0A7J3,8.259382416001659e-05,0.00011467449743792219,0.00010191703615802111,5.932589184405338e-05,6.0760763720826104e-05,6.296890389093985e-05,8.830040870126972e-05,7.388726427831949e-05,7.621166386209803e-05,3.2275087788062564e-05,2.9500416756044282e-05,3.794119400417217e-05,4.350334909564878e-05,4.540446191436536e-05,4.469593490038492e-05,4.8406175236037016e-05,4.558400833447124e-05,5.338506556487354e-05,4.772667174205742e-05,5.3622502169395784e-05,5.497692270427308e-05,4.3547815497322084e-05,3.9202164514278016e-05,3.845842524870146e-05,4.21431829792714e-05,4.478502794604539e-05,4.2011535962037414e-05,3.121559211644074e-05,3.01516113551691e-05,2.8863575273351238e-05,3.094207615669032e-05,2.71591355250883e-05,3.2444167607675246e-05,4.947934579206329e-05,4.796487626193064e-05,2.6842982730056475e-05,8.772330600640538e-05,8.426664579053325e-05,8.797779139199405e-05,8.492550912518002e-05,9.47136610775322e-05,8.374970871942044e-05,0.00017961903230511751,0.00015655436575115776,0.0001611951179494022,0.000177470602403295,0.00016914979811335614,0.00015394086921157815,0.00016730274756054497,0.00018832111158546464,0.0001469239053209083,0.0001711289565159488,0.0001684502936775974,0.0001962729800689508,5.745073017502241e-05,5.7258403630792404e-05,5.975458495286677e-05,4.356282022514963e-05,3.791866355348615e-05,3.591155017807305e-05,3.8306666969280954e-05,3.594901161991307e-05,3.520431369836277e-05,4.84188741113557e-05,4.105483360832384e-05,4.662556725041415e-05,5.561184002490627e-05,5.0323668876530897e-05,5.84010554259895e-05
P0A6F5,8.063153483519301e-05,7.693345693519722e-05,7.433842908091417e-05,4.0108358907510946e-05,3.941374792101668e-05,4.02483288248434e-05,7.058811626460794e-05,7.496852189120184e-05,7.584813794521226e-05,4.3381106497982935e-05,4.1737873685105345e-05,4.255666356123924e-05,5.2745615309100815e-05,4.7694447092744874e-05,5.210746685780479e-05,4.414759045481199e-05,4.650857772209033e-05,4.411255572660358e-05,5.280958489288627e-05,4.931892679828254e-05,5.001256195667078e-05,4.346811289199531e-05,4.5923392005229086e-05,4.882432704728774e-05,4.736774609733694e-05,4.833159577364732e-05,4.871128674304663e-05,4.947052644023802e-05,5.053017812361398e-05,4.765440159689067e-05,4.254993042566344e-05,4.2893607859617076e-05,4.4428939804228575e-05,9.026744139800168e-05,8.283476541807491e-05,4.476760288601081e-05,0.0001327922809673505,0.0001369382164377629,0.0001319796198280523,0.00013123711534288103,0.000129108853093871,0.00012778649269526465,0.00010622387377978334,0.00011388316556901316,0.00011582873031906236,0.00011550857169189491,0.00011460951222678734,0.00011102248744902575,0.0003277495107777175,0.00035946676948608245,0.000316210261500179,0.000127128105120043,0.00014504618892007283,0.00013435392336489283,4.7450349222824833e-05,4.253311774526414e-05,4.9691241710262126e-05,5.168483169847812e-05,5.171913967292031e-05,4.8921034365004055e-05,3.713938813243219e-05,3.5022677111421265e-05,3.543253891955686e-05,4.6305238483040334e-05,5.172198280418938e-05,5.182079881390155e-05,4.238438176107676e-05,4.2149224516245424e-05,4.129976753947292e-05
P0A7R1,7.744137082324791e-05,9.803880530279983e-05,0.00010689584948581158,6.188272404511233e-05,5.6463348991543676e-05,6.153795590305576e-05,7.147922345016356e-05,7.627292146071608e-05,6.808221079258173e-05,2.965591671821896e-05,2.9388850255197358e-05,3.291797427716643e-05,4.300442083600713e-05,4.382411716714824e-05,4.172444867645567e-05,5.057964712738744e-05,4.700759690927974e-05,5.419178385129988e-05,4.9182728251178326e-05,5.2321241328350955e-05,4.5152833242935476e-05,4.18836768254117e-05,3.4369387079585814e-05,3.9781189725721425e-05,3.550030946400659e-05,3.685147573362934e-05,4.009611439544217e-05,2.8460197119220684e-05,3.0041084048787755e-05,2.9934379969539582e-05,2.974171291080084e-05,2.758051602991072e-05,2.5268361825950887e-05,4.9483938252818545e-05,4.1566415522920876e-05,2.160492681053216e-05,0.00010186736573749544,0.00010697715513983067,9.803253243432552e-05,8.313754798205773e-05,8.055016328616391e-05,8.294730218506902e-05,0.00020910139698357904,0.00015795978884062408,0.0001751082967661345,0.000168082489052608,0.00015587988551787137,0.00015528539021259955,0.00017366564761868826,0.00019895718071384763,0.0001743095852366196,0.00017732526960639246,0.0001640862364152737,0.00018079570238357245,5.2771494384360774e-05,5.79757653705252e-05,5.473745211805314e-05,4.154385253979557e-05,3.9248317616639174e-05,4.343761240525526e-05,3.253608218464644e-05,3.160037828636395e-05,3.056597071278469e-05,4.261251251584288e-05,3.885355587093448e-05,3.715448326825515e-05,5.415291814337926e-05,5.130309605702345e-05,5.517161125491099e-05
P69776,7.679626302791596e-05,5.781685173476684e-05,8.537449900385831e-05,8.726278822902405e-05,8.632103032394998e-05,8.302677034309556e-05,8.16149553147036e-05,0.00011602677050878673,7.914615629440695e-05,9.124595543459587e-05,7.920794261743904e-05,9.28095285344366e-05,0.00011028319166127076,0.00010330334256668118,8.981235290263851e-05,0.0001503980368324663,0.00011630974812220099,0.00015492330444433834,0.00010135362916996652,8.93588604457578e-05,8.460505790656826e-05,7.313656029457079e-05,8.139874288512158e-05,0.00011807270992346235,0.00010696644539391938,9.511160480167871e-05,0.00012170787768414669,0.0001251918888258412,0.00012663991189181003,0.0001126747698619049,0.00010322456940426052,0.00011456121090120826,0.00010521771055095521,0.0002557173327695864,0.00020997135523887823,0.00010469369510606541,0.0006996792058675955,0.0005958992637319121,0.0007085358083263128,0.0004049220328373855,0.00048769676637805973,0.00040726350156745125,0.0002727760200267986,0.0002869533660862538,0.0002570852880764998,0.0003727478377879529,0.0003483938400422127,0.0002840524246831998,0.00024233952975869524,0.0003248521399675859,0.0002862726062479862,0.0003621434923529422,0.00036473092482983404,0.0003366816742871217,9.682739501802667e-05,0.00013231225240067503,0.00012824939844561394,8.764343777509797e-05,8.52439382093743e-05,8.230911820763685e-05,9.668245624109309e-05,7.2971409788614e-05,8.527395988360966e-05,9.965219881101114e-05,0.00010178769487131608,9.617945571660386e-05,8.709029073473478e-05,9.425798968075486e-05,8.983704457309054e-05
P62399,7.419447818656787e-05,9.671457434462981e-05,8.089028329447525e-05,5.9909515376314086e-05,5.603575225414796e-05,5.327384161562575e-05,6.559451086603105e-05,6.352702059581688e-05,6.735517447790511e-05,2.8674635144364213e-05,2.901311685728237e-05,2.9097480644534643e-05,3.891610089703786e-05,3.806031759296249e-05,3.588335131976883e-05,4.137039923154016e-05,3.632962090753055e-05,3.9792937560606945e-05,3.8134463778100773e-05,4.310430830701296e-05,4.7228619076278145e-05,3.151682923947817e-05,3.329963464696695e-05,2.987947502644372e-05,4.178876003994965e-05,3.89617390341498e-05,3.328770444319792e-05,2.7062433442406122e-05,2.891821676360781e-05,2.7418713885654137e-05,2.5028860323902174e-05,2.503359310063944e-05,2.880870038171087e-05,3.940621450330337e-05,4.0563814871116965e-05,2.2540985532957703e-05,4.029094566702047e-05,4.738726827343185e-05,4.859786513282408e-05,5.513146059589349e-05,3.850530234603863e-05,3.710502737641054e-05,0.00015730979124874505,0.00015333550061138922,0.00016312688977478357,0.0001009499340137079,0.00010800811931370095,0.00012119118070962028,0.00013142756912942036,0.00010042219220310946,0.00013979028474420636,0.00011842133744992741,0.00012523285173675857,0.0001237945691236452,4.882308349262508e-05,4.9765766211510115e-05,4.8839700598838625e-05,4.057657093261204e-05,4.28422277527784e-05,4.383241053404019e-05,3.1209300222148864e-05,3.935226762143815e-05,3.233289628756448e-05,4.801610907950988e-05,4.3565777594144e-05,4.551369764913473e-05,5.5963104782523525e-05,5.2563301428149264e-05,5.372302354579738e-05
P0A799,7.23726644878318e-05,6.756510628164827e-05,6.006126627261275e-05,7.331839306735474e-05,7.062202772716131e-05,7.024516802594418e-05,8.005720102295427e-05,8.912231786831409e-05,7.864198807644656e-05,6.759154241959604e-05,6.49065351812881e-05,6.417770127272834e-05,6.4122761221362e-05,5.5534295853236014e-05,6.083464075893784e-05,5.808613366381228e-05,5.886913696452405e-05,6.012860841798651e-05,7.037201669390808e-05,6.514528728977872e-05,6.235232934414637e-05,6.244843801508275e-05,5.615165248882023e-05,5.64048453351507e-05,5.748510439746241e-05,5.759786292569653e-05,6.16464109636814e-05,5.627504493062954e-05,5.204947752448329e-05,6.024506836018957e-05,5.418626911544007e-05,5.026075641023064e-05,5.138283274392765e-05,0.00012185448653609164,0.00010705977823172901,5.391815864597662e-05,0.00012155439143972652,0.00012471228493736943,0.00011343438898059304,0.0001253744876674321,0.00011692943376431263,0.000117459236663886,0.00017475460815907933,0.00018329142900448382,0.00019246439091527394,0.00026746834581443555,0.0002234166080854439,0.00019569921459668496,0.00021943682389696304,0.00016044873774638592,0.00019409643364688998,0.00020639618983505823,0.0002315403883781995,0.00020653209155867348,7.337375355322685e-05,7.51312169968901e-05,7.268405631818504e-05,5.2905125006205436e-05,4.6333241859703236e-05,4.7821307737687074e-05,6.783145998056334e-05,7.050002754524357e-05,6.348200740314709e-05,5.225490422961149e-05,5.668142775051775e-05,5.399822522465738e-05,7.79508179541019e-05,7.775643896498951e-05,8.686684687979202e-05
P0AA10,7.178050716208973e-05,8.739524689910886e-05,8.836118400763319e-05,5.5546230265302377e-05,5.2312755440001526e-05,5.6931618576874673e-05,6.566375853044753e-05,6.306298146149462e-05,6.474252072269962e-05,2.9358669476540854e-05,2.877091916868786e-05,3.092626855750155e-05,4.342483586282252e-05,4.174015380464225e-05,3.9030291033010785e-05,4.764566550851908e-05,3.913786429969896e-05,4.563959315148433e-05,4.407565183096187e-05,4.651367841733023e-05,4.778277542768571e-05,3.671271633423571e-05,3.317463657122897e-05,3.693160445862967e-05,3.925973960502986e-05,4.043552816801424e-05,3.6529724188061375e-05,2.772906497870887e-05,2.9286777914789233e-05,3.303371456983832e-05,2.741336844837339e-05,2.5573114029068743e-05,2.5406568190351154e-05,4.044522642790141e-05,4.384375761536718e-05,2.2429981863325096e-05,6.787095349483117e-05,8.286891586662579e-05,7.321823621870737e-05,6.654688117240305e-05,6.639254419941261e-05,6.172325830767579e-05,0.0001769252944138456,0.00017076173367631904,0.0001741613421741092,0.0001467701608666388,0.00012168949913783797,0.00015906542209484075,0.00016690319125959617,0.00017874400716531743,0.0001603372597749093,0.00015668145797097523,0.0001432674740100772,0.00016476499009276897,4.429805981698351e-05,5.142901811311352e-05,5.048238124524164e-05,3.96447936858137e-05,3.8378305029358086e-05,3.953797894745675e-05,3.0818070958941626e-05,3.497861128671155e-05,3.205366529949483e-05,4.402405433880593e-05,3.853683588427817e-05,4.314685375156903e-05,5.163316491220668e-05,5.224626186798481e-05,5.390524493861078e-05
P0A6Y8,6.984210838315507e-05,6.979174818330799e-05,6.068117763272207e-05,3.252478919470055e-05,3.2816628713509936e-05,3.4400671839573316e-05,5.0492625572887325e-05,5.056856128036776e-05,4.834137984372782e-05,3.19378128585529e-05,3.087097612591591e-05,3.065382085426969e-05,3.306223507153323e-05,3.54282865173546e-05,3.32279658655075e-05,3.3225395974344366e-05,3.52487071798485e-05,3.334113639912666e-05,3.1936184363626125e-05,3.410381015302848e-05,3.358347594342667e-05,2.9524102577599783e-05,2.5115772170577766e-05,2.652656393066689e-05,2.9455307876801878e-05,2.884934348516146e-05,2.775233155285273e-05,2.768370921252124e-05,2.734583705885546e-05,2.7931177560057986e-05,2.6664457251928467e-05,2.434197085114495e-05,2.5288495874498333e-05,4.5563841406389594e-05,4.990723235221233e-05,2.5325789238543e-05,0.0001706746170821252,0.00016520509076974822,0.00018093727286861596,0.0001688937335737379,0.00017936629625527766,0.00015720496713463906,9.64098885589831e-05,9.912887093496146e-05,9.692098139953103e-05,0.0001203866624222987,9.746213720774905e-05,0.00010374401220936305,0.00022534213342638833,0.000245754692322671,0.00020942907546940304,0.00014640766095027835,0.00017099991809379082,0.00017199107773495525,3.3138209759654396e-05,3.007750773721134e-05,3.368128914868368e-05,3.439757449979844e-05,3.381068163986684e-05,3.4337874336059154e-05,2.4018213620785943e-05,2.666562249758842e-05,2.500184990083373e-05,3.818358018751031e-05,3.984973824119517e-05,3.711250669028745e-05,3.1714829196308596e-05,3.183901865044005e-05,3.1637353320704246e-05
P0A7L0,6.900324156054657e-05,8.97666086868353e-05,9.389343023305994e-05,5.027231195393832e-05,5.147224909543341e-05,4.936180538613036e-05,6.081531622413109e-05,6.19502267149187e-05,6.227759775000732e-05,2.5674100593119133e-05,2.5421120564082704e-05,2.3829333979414757e-05,3.440432874030716e-05,3.555138186132347e-05,3.3837133430956796e-05,3.5255469050091214e-05,3.708655242757699e-05,3.736849920808983e-05,4.0284123998579467e-05,3.891933581415009e-05,3.7642246007247725e-05,2.8330983059390776e-05,3.151872145927256e-05,3.0393965061068285e-05,3.4024545130546496e-05,3.167219426796229e-05,3.066436407127898e-05,2.5142929141920596e-05,2.4257769165399946e-05,2.551948351461747e-05,1.9722383419956628e-05,1.989175117112091e-05,2.05022240013771e-05,4.1255642062161566e-05,3.742188370854834e-05,2.0419095095059986e-05,4.925191182531546e-05,4.824817296377757e-05,4.4083697358716635e-05,5.303964133006778e-05,5.6512474934598766e-05,5.017897138256759e-05,0.00014532264951663056,0.0001402539712513093,0.00013498147315605375,9.086265932933792e-05,0.00011016902544972606,0.0001061147511539198,0.00011611452030771985,0.00011672700251923041,0.0001230362213213281,0.00011128193536913267,0.00012320537156070325,0.00011102522737760988,4.3939769134752375e-05,4.088723831117086e-05,4.730150916343514e-05,3.5156984356192464e-05,3.986384975021144e-05,3.60261492390536e-05,2.8358314617653092e-05,2.6010557874674557e-05,2.8837309269850674e-05,3.858166258002172e-05,3.611893959533355e-05,3.5357005351626986e-05,4.410782258946991e-05,4.5616806563089e-05,4.326395473374426e-05
